CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ROADWAY_SURFACE_COND,CRASH_TYPE,PRIM_CONTRIBUTORY_CAUSE,NUM_UNITS,CRASH_MONTH,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,CRASH_HOUR,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE
11/27/2023 11:50:00 AM,10,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,RAMP,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,11,NO INDICATION OF INJURY,0,0,11,2,41.7893293233,-87.7416456442
04/16/2026 02:33:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,4,NO INDICATION OF INJURY,0,0,14,5,41.8168555426,-87.6848061333
05/25/2022 08:30:00 PM,20,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,5,NO INDICATION OF INJURY,0,0,20,4,42.0070211297,-87.6751428808
06/04/2021 06:31:00 PM,30,CLEAR,DUSK,TURNING,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,6,NO INDICATION OF INJURY,0,0,18,6,41.725593204,-87.6046245734
06/25/2024 03:48:00 PM,35,CLEAR,DAYLIGHT,REAR END,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,6,NO INDICATION OF INJURY,0,0,15,3,41.8659951005,-87.6449289119
01/26/2022 07:54:00 AM,30,CLEAR,DAYLIGHT,ANGLE,ALLEY,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,7,4,41.9169537061,-87.753437306
02/17/2021 01:00:00 PM,45,CLEAR,DAYLIGHT,OVERTURNED,DIVIDED - W/MEDIAN BARRIER,SNOW OR SLUSH,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,1,2,INCAPACITATING INJURY,1,0,13,4,41.8105924989,-87.5893711119
02/06/2025 11:17:00 AM,30,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),WET,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,1,2,NO INDICATION OF INJURY,0,0,11,5,41.7509385046,-87.6315684669
11/03/2023 03:50:00 PM,30,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),DRY,INJURY AND / OR TOW DUE TO CRASH,IMPROPER OVERTAKING/PASSING,2,11,NONINCAPACITATING INJURY,1,0,15,6,41.9559154474,-87.722174037
06/18/2023 12:25:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,6,NO INDICATION OF INJURY,0,0,0,1,41.944587341,-87.6541845729
02/12/2022 10:30:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,IMPROPER OVERTAKING/PASSING,2,2,NO INDICATION OF INJURY,0,0,22,7,41.8204889785,-87.6216622426
06/05/2025 10:30:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,6,NO INDICATION OF INJURY,0,0,10,5,41.9217704906,-87.658398202
07/09/2024 12:48:00 PM,25,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FAILING TO REDUCE SPEED TO AVOID CRASH,2,7,NO INDICATION OF INJURY,0,0,12,3,41.7959792408,-87.663391749
04/08/2026 01:30:00 PM,30,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,4,NO INDICATION OF INJURY,0,0,13,4,41.8844685033,-87.706337922
06/12/2024 09:15:00 AM,10,CLEAR,DAYLIGHT,REAR TO FRONT,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,IMPROPER BACKING,2,6,NO INDICATION OF INJURY,0,0,9,4,41.7920564795,-87.8010589933
05/12/2024 02:40:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,5,NO INDICATION OF INJURY,0,0,14,1,41.9046825925,-87.7262178309
08/19/2023 01:20:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,8,NO INDICATION OF INJURY,0,0,1,7,41.7657003202,-87.6105722663
03/23/2022 09:56:00 PM,15,RAIN,DARKNESS,FIXED OBJECT,ALLEY,WET,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,1,3,NO INDICATION OF INJURY,0,0,21,4,41.8125779762,-87.6688738998
05/29/2024 01:06:00 PM,25,CLEAR,DAYLIGHT,REAR TO FRONT,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,13,4,41.9244025572,-87.6684974243
03/28/2026 07:20:00 PM,35,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,3,NO INDICATION OF INJURY,0,0,19,7,41.7733468159,-87.6056273197
06/21/2023 05:58:00 PM,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,6,NO INDICATION OF INJURY,0,0,17,4,41.9221866673,-87.7562374591
02/13/2025 07:00:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,2,NO INDICATION OF INJURY,0,0,19,5,41.7788424584,-87.7179800027
10/26/2024 11:20:00 AM,15,CLEAR,DAYLIGHT,REAR TO SIDE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),2,10,NO INDICATION OF INJURY,0,0,11,7,41.7975840984,-87.6645314886
02/10/2021 08:00:00 AM,35,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,8,4,41.997463981,-87.7876102434
03/13/2023 08:15:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",HEAD ON,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,3,NO INDICATION OF INJURY,0,0,20,2,41.8362989489,-87.7341833352
04/01/2021 01:00:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,4,NO INDICATION OF INJURY,0,0,13,5,41.777985115,-87.7707956055
07/06/2023 02:30:00 PM,30,CLEAR,DUSK,REAR END,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,EQUIPMENT - VEHICLE CONDITION,2,7,NO INDICATION OF INJURY,0,0,14,5,41.7949751006,-87.5966895437
09/18/2021 03:51:00 PM,30,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,9,NO INDICATION OF INJURY,0,0,15,7,41.7950836951,-87.762232773
09/08/2025 12:30:00 AM,30,CLEAR,DARKNESS,FIXED OBJECT,NOT DIVIDED,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,1,9,NO INDICATION OF INJURY,0,0,0,2,41.8861404114,-87.7357597022
04/12/2023 07:17:00 AM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,4,NO INDICATION OF INJURY,0,0,7,4,41.8377352155,-87.6853575093
05/09/2023 12:30:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,12,3,41.7425732826,-87.6342300031
11/19/2022 03:55:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,5,11,NO INDICATION OF INJURY,0,0,3,7,41.7044094936,-87.680497042
08/02/2025 12:44:00 PM,15,CLEAR,DAYLIGHT,ANGLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,IMPROPER BACKING,2,8,NO INDICATION OF INJURY,0,0,12,7,41.7565454141,-87.6634438529
05/20/2023 06:40:00 AM,30,CLEAR,DAYLIGHT,TURNING,T-INTERSECTION,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,5,NO INDICATION OF INJURY,0,0,6,7,41.683943517,-87.6117401954
07/10/2022 04:20:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,3,7,NO INDICATION OF INJURY,0,0,16,1,41.7358595757,-87.5857716118
02/03/2023 10:00:00 AM,30,CLEAR,DAYLIGHT,REAR TO REAR,PARKING LOT,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,10,6,41.972213557,-87.6596091001
05/03/2023 01:00:00 PM,30,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,5,NO INDICATION OF INJURY,0,0,13,4,42.0128955475,-87.6745341632
06/15/2021 10:30:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,EQUIPMENT - VEHICLE CONDITION,2,6,NONINCAPACITATING INJURY,1,0,22,3,41.9397186942,-87.8069556192
05/22/2024 02:30:00 AM,30,CLEAR,DARKNESS,FIXED OBJECT,ALLEY,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,1,5,NO INDICATION OF INJURY,0,0,2,4,41.8686976082,-87.6592975471
07/25/2025 09:00:00 PM,30,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,7,NO INDICATION OF INJURY,0,0,21,6,41.877978227,-87.6473889426
07/27/2021 04:00:00 PM,15,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,7,NO INDICATION OF INJURY,0,0,16,3,41.7361451282,-87.626917844
08/30/2024 02:30:00 AM,20,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,6,8,NO INDICATION OF INJURY,0,0,2,6,41.6645911444,-87.5581993409
09/12/2024 07:35:00 AM,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,9,NO INDICATION OF INJURY,0,0,7,5,41.7372061535,-87.5687389057
02/22/2023 07:36:00 PM,30,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,2,NO INDICATION OF INJURY,0,0,19,4,41.8167293867,-87.7435367125
12/13/2023 01:58:00 PM,30,CLEAR,DAYLIGHT,TURNING,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,12,NO INDICATION OF INJURY,0,0,13,4,41.7775176169,-87.7960967466
07/14/2022 07:30:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,IMPROPER OVERTAKING/PASSING,2,7,NO INDICATION OF INJURY,0,0,19,5,41.9248081242,-87.7024666154
06/23/2021 07:00:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,UNKNOWN,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,6,NO INDICATION OF INJURY,0,0,19,4,41.9380844682,-87.8068967489
11/03/2024 09:40:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,11,NO INDICATION OF INJURY,0,0,21,1,41.8866876458,-87.6474566636
03/26/2025 01:10:00 PM,25,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,3,NO INDICATION OF INJURY,0,0,13,4,41.8830171138,-87.7458273287
03/12/2023 01:03:00 AM,30,SNOW,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,SNOW OR SLUSH,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,3,INCAPACITATING INJURY,5,0,1,1,41.7721855694,-87.6737760725
04/20/2025 02:36:00 PM,30,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,4,NO INDICATION OF INJURY,0,0,14,1,41.8090109618,-87.6433638538
09/11/2024 11:25:00 PM,30,CLEAR,DUSK,TURNING,ALLEY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,9,NO INDICATION OF INJURY,0,0,23,4,41.8856991972,-87.6487890894
10/08/2023 03:00:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,10,NO INDICATION OF INJURY,0,0,3,1,41.9322808531,-87.6881900575
12/16/2022 10:45:00 AM,30,SNOW,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,12,NO INDICATION OF INJURY,0,0,10,6,41.9751748736,-87.7683442004
04/14/2025 07:30:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,4,NO INDICATION OF INJURY,0,0,7,2,41.8077873934,-87.7038174503
10/27/2021 07:45:00 PM,20,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,10,NO INDICATION OF INJURY,0,0,19,4,41.9287113217,-87.6878827514
03/15/2022 02:53:00 PM,30,CLEAR,DAYLIGHT,TURNING,CENTER TURN LANE,DRY,INJURY AND / OR TOW DUE TO CRASH,FAILING TO YIELD RIGHT-OF-WAY,2,3,NONINCAPACITATING INJURY,1,0,14,3,41.9942871103,-87.7139454548
12/04/2022 11:30:00 AM,20,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,12,NO INDICATION OF INJURY,0,0,11,1,41.9426349885,-87.6908346735
12/27/2024 03:00:00 PM,30,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,WET,INJURY AND / OR TOW DUE TO CRASH,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),2,12,NO INDICATION OF INJURY,0,0,15,6,41.8948146993,-87.756302159
09/14/2023 07:30:00 AM,35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,DRY,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,9,NO INDICATION OF INJURY,0,0,7,5,41.8903486312,-87.6669784809
08/01/2021 07:30:00 PM,25,CLEAR,DAWN,ANGLE,DIVIDED - W/MEDIAN BARRIER,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,8,NO INDICATION OF INJURY,0,0,19,1,41.7893483807,-87.7377318255
10/13/2024 03:30:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,INJURY AND / OR TOW DUE TO CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,2,10,NO INDICATION OF INJURY,0,0,3,1,41.9603077255,-87.7721879263
12/18/2023 08:25:00 AM,30,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,DRY,INJURY AND / OR TOW DUE TO CRASH,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1,12,NO INDICATION OF INJURY,0,0,8,2,41.8309694126,-87.6378107225
08/25/2021 06:34:00 PM,30,UNKNOWN,DARKNESS,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,NO INJURY / DRIVE AWAY,FAILING TO REDUCE SPEED TO AVOID CRASH,2,8,NO INDICATION OF INJURY,0,0,18,4,41.9430812478,-87.7078759763
05/02/2026 12:14:00 PM,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,5,NO INDICATION OF INJURY,0,0,12,7,41.9392210489,-87.7077146023
03/31/2026 02:45:00 PM,20,UNKNOWN,DAYLIGHT,PEDESTRIAN,T-INTERSECTION,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",2,3,NONINCAPACITATING INJURY,1,0,14,3,41.9615383622,-87.6648724915
11/26/2024 01:31:00 AM,30,UNKNOWN,"DARKNESS, LIGHTED ROAD",ANGLE,UNKNOWN,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2,11,NO INDICATION OF INJURY,0,0,1,3,41.8673043641,-87.627378397
06/27/2024 04:30:00 PM,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,6,NO INDICATION OF INJURY,0,0,16,5,41.7733684085,-87.5766385522
03/22/2024 06:00:00 PM,30,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,3,NO INDICATION OF INJURY,0,0,18,6,41.80710465,-87.7454429951
01/11/2025 04:55:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,1,NO INDICATION OF INJURY,0,0,16,7,41.8812414568,-87.674282534
08/18/2022 09:50:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,3,8,NO INDICATION OF INJURY,0,0,21,5,41.9905081606,-87.7067186782
05/31/2021 01:42:00 PM,20,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,DISTRACTION - FROM INSIDE VEHICLE,3,5,NO INDICATION OF INJURY,0,0,13,2,41.9567710008,-87.7630050858
07/08/2025 06:55:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,7,NO INDICATION OF INJURY,0,0,6,3,41.9777818378,-87.787687978
11/01/2025 03:50:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,11,NO INDICATION OF INJURY,0,0,3,7,41.8985403461,-87.6672130725
03/30/2022 10:00:00 AM,30,UNKNOWN,UNKNOWN,REAR END,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,3,NO INDICATION OF INJURY,0,0,10,4,41.7532704854,-87.5810543171
09/12/2021 01:00:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,9,NO INDICATION OF INJURY,0,0,13,1,41.925443779,-87.6563143902
01/16/2026 07:50:00 AM,35,SNOW,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,7,6,41.7936917753,-87.6879206217
12/14/2021 04:00:00 PM,30,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,FAILING TO YIELD RIGHT-OF-WAY,2,12,NO INDICATION OF INJURY,0,0,16,3,41.9757224271,-87.7927842725
03/17/2024 05:06:00 AM,30,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,3,NO INDICATION OF INJURY,0,0,5,1,41.6800554612,-87.6204288607
11/26/2024 06:58:00 AM,30,UNKNOWN,UNKNOWN,PEDESTRIAN,NOT DIVIDED,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,11,NONINCAPACITATING INJURY,1,0,6,3,41.7513399971,-87.5956359451
03/29/2021 11:00:00 AM,10,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,3,NO INDICATION OF INJURY,0,0,11,2,41.7178532111,-87.5738747273
03/19/2021 04:10:00 PM,35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,3,NO INDICATION OF INJURY,0,0,16,6,41.8076628466,-87.7314114329
07/29/2024 10:40:00 AM,30,CLOUDY/OVERCAST,DAWN,TURNING,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,7,NO INDICATION OF INJURY,0,0,10,2,41.8918041047,-87.726123044
06/10/2023 12:04:00 PM,30,UNKNOWN,UNKNOWN,SIDESWIPE SAME DIRECTION,PARKING LOT,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,6,NO INDICATION OF INJURY,0,0,12,7,41.9835220666,-87.6696708967
02/23/2023 06:50:00 PM,15,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,IMPROPER BACKING,2,2,NO INDICATION OF INJURY,0,0,18,5,41.8957852296,-87.6779308926
08/30/2025 08:57:00 AM,30,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,NOT APPLICABLE,1,8,INCAPACITATING INJURY,1,0,8,7,41.8236559555,-87.6391028354
12/23/2021 12:49:00 PM,25,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",4,12,NONINCAPACITATING INJURY,6,0,12,5,41.8786493608,-87.7551494666
01/23/2022 09:00:00 AM,30,SNOW,DAYLIGHT,ANGLE,ONE-WAY,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,1,NO INDICATION OF INJURY,0,0,9,1,41.9382736022,-87.7589657048
09/14/2022 08:40:00 AM,0,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,9,NO INDICATION OF INJURY,0,0,8,4,41.9099541919,-87.710904879
12/22/2023 04:45:00 PM,30,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,12,NONINCAPACITATING INJURY,1,0,16,6,41.7699514288,-87.6300291093
02/27/2024 10:55:00 AM,30,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,2,NO INDICATION OF INJURY,0,0,10,3,42.0172258447,-87.6682872644
01/02/2025 01:17:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,T-INTERSECTION,DRY,INJURY AND / OR TOW DUE TO CRASH,DISREGARDING STOP SIGN,2,1,NONINCAPACITATING INJURY,1,0,1,5,41.8659227723,-87.7504379344
02/22/2026 01:09:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,1,1,41.9040093008,-87.6315223229
07/16/2025 02:40:00 PM,10,CLEAR,DAYLIGHT,REAR TO SIDE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,7,NO INDICATION OF INJURY,0,0,14,4,41.8393761617,-87.6464578933
02/14/2023 08:00:00 AM,30,CLEAR,DAYLIGHT,REAR TO FRONT,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,IMPROPER BACKING,2,2,NO INDICATION OF INJURY,0,0,8,3,41.8764609273,-87.6667076507
11/02/2025 02:45:00 PM,25,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,IMPROPER TURNING/NO SIGNAL,2,11,NO INDICATION OF INJURY,0,0,14,1,41.8793784381,-87.7646874892
05/14/2024 12:30:00 AM,30,UNKNOWN,DARKNESS,PARKED MOTOR VEHICLE,NOT DIVIDED,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,0,3,41.9093905663,-87.7756631011
05/09/2024 07:28:00 PM,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,19,5,41.9972372887,-87.7117977826
08/09/2021 06:00:00 AM,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,8,NO INDICATION OF INJURY,0,0,6,2,41.7617623555,-87.6684420081
